Large-scale, in-house production of viral transport media to support SARS-CoV-2 PCR testing in a multi-hospital healthcare network during the COVID-19 pandemic	2020-05-01	https://doi.org/10.1101/2020.04.29.20085514
Extensive testing may reduce COVID-19 mortality: a lesson from northern Italy	2020-05-01	https://doi.org/10.1101/2020.04.24.20078709
A Multicenter, randomized, open-label, controlled trial to evaluate the efficacy and tolerability of hydroxychloroquine and a retrospective study in adult patients with mild to moderate Coronavirus disease 2019 (COVID-19)	2020-07-10	https://doi.org/10.1101/2020.07.08.20148841
Performance characteristics of a high throughput automated transcription mediated amplification test for SARS-CoV-2 detection	2020-07-10	https://doi.org/10.1101/2020.07.06.20143719
IN-UTERO MOTHER-TO-CHILD SARS-CoV-2 TRANSMISSION: viral detection and fetal immune response	2020-07-10	https://doi.org/10.1101/2020.07.09.20149591
A simple RNA preparation method for SARS-CoV-2 detection by RT-qPCR	2020-05-07	https://doi.org/10.1101/2020.05.07.083048
A Combined approach of MALDI-TOF Mass Spectrometry and multivariate analysis as a potential tool for the detection of SARS-CoV-2 virus in nasopharyngeal swabs.	2020-05-07	https://doi.org/10.1101/2020.05.07.082925
Willingness to seek laboratory testing for SARS-CoV-2 with home, drive-through, and clinic-based specimen collection locations	2020-05-10	https://doi.org/10.1101/2020.05.06.20093005
Recurrence of SARS-CoV-2 PCR positivity in COVID-19 patients: a single center experience and potential implications	2020-05-10	https://doi.org/10.1101/2020.05.06.20089573
Seroprevalence of the SARS-CoV-2 infection in health workers of the Sanitary Region VIII, at province of Buenos Aires	2020-09-09	https://doi.org/10.1101/2020.09.07.20189050
Rapid Open Development and Clinical Validation of Multiple New 3D-Printed Nasopharyngeal Swabs in Response to the COVID-19 Pandemic	2020-04-17	https://doi.org/10.1101/2020.04.14.20065094
Massive and rapid COVID-19 testing is feasible by extraction-free SARS-CoV-2 RT-qPCR	2020-04-17	https://doi.org/10.1101/2020.04.17.20067348
Comparative effects of viral transport medium heat inactivation upon downstream SARS-CoV-2 detection in patient samples	2020-08-01	https://doi.org/10.1101/2020.07.30.20164988
A prospective study to identify rates of SARS-CoV-2 virus in the peritoneum and lower genital tract of patients having surgery	2020-08-01	https://doi.org/10.1101/2020.07.30.20165043
Rapid detection of SARS-CoV-2 by pulse-controlled amplification (PCA)	2020-07-31	https://doi.org/10.1101/2020.07.29.20154104
The COVID-19 Early Detection in Doctors and Healthcare Workers (CEDiD) Study: study protocol for a prospective observational trial	2020-08-11	https://doi.org/10.1101/2020.08.11.20172502
A diagnostic decision-making protocol combines a new-generation of serological assay and PCR to fully resolve ambiguity in COVID-19 diagnosis	2020-08-11	https://doi.org/10.1101/2020.08.11.20172452
Comparison of SARS-CoV2 N gene real-time RT-PCR targets and commercially available mastermixes	2020-04-19	https://doi.org/10.1101/2020.04.17.047118
Occurrence and Timing of Subsequent SARS-CoV-2 RT-PCR Positivity Among Initially Negative Patients	2020-05-08	https://doi.org/10.1101/2020.05.03.20089151
Early postmortem brain MRI findings in COVID-19 non-survivors	2020-05-08	https://doi.org/10.1101/2020.05.04.20090316
Suboptimal biological sampling as a probable cause of false-negative COVID-19 diagnostic test results	2020-05-08	https://doi.org/10.1101/2020.05.05.20091728
Point-of-care testing for COVID-19 using SHERLOCK diagnostics	2020-05-08	https://doi.org/10.1101/2020.05.04.20091231
Highly accurate and sensitive diagnostic detection of SARS-CoV-2 by digital PCR	2020-03-18	https://doi.org/10.1101/2020.03.14.20036129
CoViD--19: An Automatic, Semiparametric Estimation Method for the Population Infected in Italy	2020-03-18	https://doi.org/10.1101/2020.03.14.20036103
Temporal dynamics in viral shedding and transmissibility of COVID-19	2020-03-18	https://doi.org/10.1101/2020.03.15.20036707
Acute myelitis after SARS-CoV-2 infection: a case report.	2020-03-18	https://doi.org/10.1101/2020.03.16.20035105
Contact tracing and isolation of asymptomatic spreaders to successfully control the COVID-19 epidemic among healthcare workers in Milan (Italy)	2020-05-08	https://doi.org/10.1101/2020.05.03.20082818
Infection fatality rate of SARS-CoV-2 infection in a German community with a super-spreading event	2020-05-08	https://doi.org/10.1101/2020.05.04.20090076
Detection of SARS-CoV-2 RNA on public surfaces in a densely populated urban area of Brazil	2020-05-08	https://doi.org/10.1101/2020.05.07.20094631
Point of care lung ultrasound is useful when screening for CoVid-19 in Emergency Department patients.	2020-06-12	https://doi.org/10.1101/2020.06.09.20123836
The COVID-19 Pandemic Impact on Primary Health Care services: An Experience from Qatar	2020-07-24	https://doi.org/10.1101/2020.07.22.20160333
Sequence analysis of Indian SARS-CoV-2 isolates shows a stronger interaction of mutated receptor binding domain with ACE2 receptor	2020-08-28	https://doi.org/10.1101/2020.08.28.271601
Assessment of spread of SARS-CoV-2 by RT-PCR and concomitant serology in children in a region heavily affected by COVID-19 pandemic	2020-06-14	https://doi.org/10.1101/2020.06.12.20129221
Enzyme immunoassay for SARS-CoV-2 antibodies in dried blood spot samples: A minimally-invasive approach to facilitate community- and population-based screening	2020-05-04	https://doi.org/10.1101/2020.04.28.20081844
Temporal dynamics of human respiratory and gut microbiomes during the course of COVID-19 in adults	2020-07-22	https://doi.org/10.1101/2020.07.21.20158758
Diagnostic value of skin manifestation of SARS-CoV-2 infection	2020-07-11	https://doi.org/10.1101/2020.07.10.20150656
SARS-CoV-2 RNA extraction using magnetic beads for rapid large-scale testing by RT-qPCR and RT-LAMP	2020-07-11	https://doi.org/10.1101/2020.07.08.20147561
Direct diagnostic testing of SARS-CoV-2 without the need for prior RNA extraction.	2020-06-02	https://doi.org/10.1101/2020.05.28.20115220
Exhaled breath is a significant source of SARS-CoV-2 emission	2020-06-02	https://doi.org/10.1101/2020.05.31.20115154
A simple, safe and sensitive method for SARS-CoV-2 inactivation and RNA extraction for RT-qPCR	2020-07-01	https://doi.org/10.1101/2020.06.29.179176
Validation and Comparison of a Modified CDC Assay with two Commercially Available Assays for the Detection of SARS-CoV-2 in Respiratory Specimen	2020-06-30	https://doi.org/10.1101/2020.06.29.179192
Design of a Novel Multiplex Real Time RT-PCR Assay for SARS-CoV-2 Detection	2020-06-05	https://doi.org/10.1101/2020.06.04.135608
Resource optimization in COVID-19 diagnosis	2020-06-26	https://doi.org/10.1101/2020.06.25.172528
SARS-CoV-2 seroconversion in health care workers	2020-05-19	https://doi.org/10.1101/2020.05.18.20105197
Assessment of service availability and Infection prevention measures in hospitals of Nepal during the transition phase of COVID-19 case surge	2020-05-19	https://doi.org/10.1101/2020.05.13.20097675
SARS-CoV2 infection in farmed mink, Netherlands, April 2020	2020-05-18	https://doi.org/10.1101/2020.05.18.101493
Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Infection During Pregnancy In China: A Retrospective Cohort Study	2020-04-11	https://doi.org/10.1101/2020.04.07.20053744
Saliva as a Candidate for COVID-19 Diagnostic Testing: A Meta-Analysis	2020-05-27	https://doi.org/10.1101/2020.05.26.20112565
Ophthalmologic evidence against the interpersonal transmission of 2019 novel coronavirus through conjunctiva	2020-02-12	https://doi.org/10.1101/2020.02.11.20021956
Persistent viral shedding of SARS-CoV-2 in faeces - a rapid review	2020-04-22	https://doi.org/10.1101/2020.04.17.20069526
Field-deployable, rapid diagnostic testing of saliva samples for SARS-CoV-2.	2020-06-16	https://doi.org/10.1101/2020.06.13.20129841
Snapshot PCR Surveillance for SARS-CoV-2 in Hospital Staff in England	2020-06-16	https://doi.org/10.1101/2020.06.14.20128876
Association of Cardiovascular Manifestations with In-hospital Outcomes in Patients with COVID-19: A Hospital Staff Data	2020-03-03	https://doi.org/10.1101/2020.02.29.20029348
How best to use limited tests? Improving COVID-19 surveillance in long-term care	2020-04-22	https://doi.org/10.1101/2020.04.19.20071639
Optimization of Microbiological Laboratory Detection Strategy for Patients in A Designated Hospital Treating Novel Coronavirus Pneumonia in Anhui Province	2020-03-23	https://doi.org/10.1101/2020.03.21.20039065
Rapid identification of SARS-CoV-2-infected patients at the emergency department using routine testing	2020-04-24	https://doi.org/10.1101/2020.04.20.20067512
The production of antibodies for SARS-CoV-2 and its clinical implication	2020-04-24	https://doi.org/10.1101/2020.04.20.20065953
Limited SARS-CoV-2 diversity within hosts and following passage in cell culture	2020-04-20	https://doi.org/10.1101/2020.04.20.051011
SARS-COV-2 comorbidity network and outcome in hospitalized patients in Crema, Italy	2020-04-20	https://doi.org/10.1101/2020.04.14.20053090
Comparative analyses of SARS-CoV-2 binding (IgG, IgM, IgA) and neutralizing antibodies from human serum samples	2020-08-10	https://doi.org/10.1101/2020.08.10.243717
Treatment of 6 COVID-19 Patients with Convalescent Plasma	2020-05-26	https://doi.org/10.1101/2020.05.21.20109512
A Nationwide Survey of UK cardiac surgeons view on clinical decision making during the COVID-19 pandemic	2020-04-29	https://doi.org/10.1101/2020.04.24.20078105
Diagnosis of Acute Respiratory Syndrome Coronavirus 2 Infection by Detection of Nucleocapsid Protein	2020-03-10	https://doi.org/10.1101/2020.03.07.20032524
Amplicon based MinION sequencing of SARS-CoV-2 and metagenomic characterisation of nasopharyngeal swabs from patients with COVID-19	2020-03-08	https://doi.org/10.1101/2020.03.05.20032011
SARS-CoV-2 virus and antibodies in front-line Health Care Workers in an acute hospital in London: preliminary results from a longitudinal study	2020-06-09	https://doi.org/10.1101/2020.06.08.20120584
Validation of a Self-administrable, Saliva-based RT-qPCR Test Detecting SARS-CoV-2	2020-06-09	https://doi.org/10.1101/2020.06.05.20122721
SARS-CoV-2 placental infection and inflammation leading to fetal distress and neonatal multi-organ failure in an asymptomatic woman	2020-06-09	https://doi.org/10.1101/2020.06.08.20110437
Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients	2020-08-04	https://doi.org/10.1101/2020.08.03.20167395
Assessment of multiplex digital droplet RT-PCR as an accurate diagnosis tool for SARS-CoV-2 detection in nasopharyngeal swabs and saliva samples	2020-08-04	https://doi.org/10.1101/2020.08.02.20166694
SalivaDirect: Simple and sensitive molecular diagnostic test for SARS-CoV-2 surveillance	2020-08-04	https://doi.org/10.1101/2020.08.03.20167791
Use of siltuximab in patients with COVID-19 pneumonia requiring ventilatory support	2020-04-03	https://doi.org/10.1101/2020.04.01.20048561
High Resolution CHEST CT(HRCT) Evaluation in Patients Hospitalized with COVID-19 Infection	2020-05-28	https://doi.org/10.1101/2020.05.26.20114082
Integrated sample inactivation, amplification, and Cas13-based detection of SARS-CoV-2	2020-05-28	https://doi.org/10.1101/2020.05.28.119131
Saliva sampling is an excellent option to increase the number of SARS CoV2 diagnostic tests in settings with supplies shortages	2020-06-27	https://doi.org/10.1101/2020.06.24.170324
Analytical and Clinical Validation for RT-qPCR detection of SARS-CoV-2 without RNA extraction	2020-06-26	https://doi.org/10.1101/2020.06.24.20134783
Outbreak of Kawasaki disease in children during COVID-19 pandemic: a prospective observational study in Paris, France	2020-05-14	https://doi.org/10.1101/2020.05.10.20097394
Patient DNA cross-reactivity of CDC SARS-nCoV2 extraction control leads to potential false negative results	2020-05-14	https://doi.org/10.1101/2020.05.13.094839
The Seasonal End of Human Coronavirus Hospital Admissions with Implications for SARS-CoV-2	2020-05-20	https://doi.org/10.1101/2020.05.15.20103416
Extended Storage of SARS-CoV2 Nasopharyngeal Swabs Does Not Negatively Impact Results of Molecular-Based Testing	2020-05-20	https://doi.org/10.1101/2020.05.16.20104158
Clinical Characteristics of Coronavirus Disease 2019 in Hainan, China	2020-03-23	https://doi.org/10.1101/2020.03.19.20038539
RT-qPCR DETECTION OF SARS-CoV-2 RNA FROM PATIENT NASOPHARYNGEAL SWAB USING QIAGEN RNEASY KITS OR DIRECTLY VIA OMISSION OF AN RNA EXTRACTION STEP	2020-03-21	https://doi.org/10.1101/2020.03.20.001008
Respiratory disease and virus shedding in rhesus macaques inoculated with SARS-CoV-2	2020-03-21	https://doi.org/10.1101/2020.03.21.001628
Changes in RT-PCR-positive SARS-CoV-2 rates in adults and children according to the epidemic stages	2020-05-21	https://doi.org/10.1101/2020.05.18.20098863
Epidemiological study to detect active SARS-CoV-2 infections and seropositive persons in a selected cohort of employees in the Frankfurt am Main metropolitan area	2020-05-25	https://doi.org/10.1101/2020.05.20.20107730
Mass Spectrometric detection of SARS-CoV-2 virus in scrapings of the epithelium of the nasopharynx of infected patients via Nucleocapsid N protein	2020-05-25	https://doi.org/10.1101/2020.05.24.113043
Evaluating the efficacy of RT-qPCR SARS-CoV-2 direct approaches in comparison to RNA extraction	2020-06-10	https://doi.org/10.1101/2020.06.10.144196
Community prevalence of SARS-CoV-2 virus in England during May 2020: REACT study	2020-07-11	https://doi.org/10.1101/2020.07.10.20150524
COVID-19 infection results in alterations of the kynurenine pathway and fatty acid metabolism that correlate with IL-6 levels and renal status	2020-05-16	https://doi.org/10.1101/2020.05.14.20102491
Saliva is less sensitive than nasopharyngeal swabs for COVID-19 detection in the community setting	2020-05-15	https://doi.org/10.1101/2020.05.11.20092338
Screening of healthcare workers for SARS-CoV-2 highlights the role of asymptomatic carriage in COVID-19 transmission	2020-05-15	https://doi.org/10.1101/2020.05.09.20082909
Pooling of samples to optimize SARS-CoV-2 diagnosis by RT-qPCR: comparative analysis of two protocols.	2020-08-26	https://doi.org/10.1101/2020.08.24.20181008
Monitoring COVID-19 transmission risks by RT-PCR tracing of droplets in hospital and living environments	2020-08-25	https://doi.org/10.1101/2020.08.22.20179754
End-to-End Protocol for the Detection of SARS-CoV-2 from Built Environments	2020-08-18	https://doi.org/10.1101/2020.08.16.20172668
Longitudinal SARS-CoV-2 serosurveillance of over ten thousand health care workers in the Providence Oregon cohort.	2020-08-18	https://doi.org/10.1101/2020.08.16.20176107
Suppression of COVID-19 outbreak in the municipality of Vo, Italy	2020-04-18	https://doi.org/10.1101/2020.04.17.20053157
Objective olfactory testing in patients presenting with sudden onset olfactory dysfunction as the first manifestation of confirmed COVID-19 infection	2020-04-18	https://doi.org/10.1101/2020.04.15.20066472
Quantitative COVID-19 infectiousness estimate correlating with viral shedding and culturability suggests 68% pre-symptomatic transmissions	2020-05-12	https://doi.org/10.1101/2020.05.07.20094789
Optimizing direct RT-LAMP to detect transmissible SARS-CoV-2 from primary patient samples	2020-09-02	https://doi.org/10.1101/2020.08.30.20184796
SalivaAll: Clinical validation of a sensitive test for saliva collected in healthcare and community settings with pooling utility for SARS-CoV-2 mass surveillance.	2020-09-01	https://doi.org/10.1101/2020.08.26.20182816
SARS-CoV-2 in environmental samples of quarantined households	2020-06-02	https://doi.org/10.1101/2020.05.28.20114041
Syncope at SARS-CoV-2 onset due to impaired baroreflex response	2020-06-02	https://doi.org/10.1101/2020.05.29.20114751
Fast SARS-CoV-2 detection by RT-qPCR in preheated nasopharyngeal swab samples	2020-04-11	https://doi.org/10.1101/2020.04.08.20058495
SARS-CoV-2-RNA viremia is associated to hypercytokinemia and critical illness in COVID-19	2020-08-31	https://doi.org/10.1101/2020.08.25.20154252
Post-infection depression, anxiety and PTSD: a retrospective cohort study with mild COVID-19 patients	2020-08-31	https://doi.org/10.1101/2020.08.25.20182113
Implementation and validation of a pooling strategy for a sustainable screening campaign for the presence of SARS-CoV-2.	2020-09-01	https://doi.org/10.1101/2020.08.28.20174946
Evaluating the adequacy of Prima Covid-19 IgG/IgM Rapid Test for the assessment of exposure to SARS-CoV-2 virus	2020-06-03	https://doi.org/10.1101/2020.05.30.20117424
Highly multiplexed oligonucleotide probe-ligation testing enables efficient extraction-free SARS-CoV-2 detection and viral genotyping	2020-06-03	https://doi.org/10.1101/2020.06.03.130591
Environmental Contamination of SARS-CoV-2 in a Non-Healthcare Setting Revealed by Sensitive Nested RT-PCR	2020-06-02	https://doi.org/10.1101/2020.05.31.20107862
Implementation and evaluation of a novel real-time multiplex assay for SARS-CoV-2: In-field learnings from a clinical microbiology laboratory	2020-06-05	https://doi.org/10.1101/2020.06.03.20117267
Rapid SARS-CoV-2 testing in primary material based on a novel multiplex LAMP assay	2020-06-22	https://doi.org/10.1101/2020.06.18.20130377
Outcome of COVID-19 with co-existing surgical emergencies in children: our initial experiences and recommendations	2020-08-04	https://doi.org/10.1101/2020.08.01.20166371
A multi-centre prospective study of COVID-19 transmission following outpatient Gastrointestinal Endoscopy in the United Kingdom	2020-08-04	https://doi.org/10.1101/2020.08.02.20166736
Assessment of a Laboratory-Based SARS-CoV-2 Antibody Test Among Hemodialysis Patients: A Quality Improvement Initiative	2020-08-04	https://doi.org/10.1101/2020.08.03.20163642
Host metabolic reprogramming in response to SARS-Cov-2 infection	2020-08-05	https://doi.org/10.1101/2020.08.02.232645
Testing for SARS-CoV-2 in care home staff and residents in English care homes: A service evaluation	2020-08-05	https://doi.org/10.1101/2020.08.04.20165928
Therapeutic effectiveness of interferon alpha 2b treatment for COVID-19 patient recovery	2020-08-04	https://doi.org/10.1101/2020.07.28.20157974
Cotton tipped plastic swabs for SARS-CoV-2 RT-qPCR diagnosis to prevent supplies shortage.	2020-04-29	https://doi.org/10.1101/2020.04.28.20079947
The natural history and transmission potential of asymptomatic SARS-CoV-2 infection	2020-04-29	https://doi.org/10.1101/2020.04.27.20082347
Distinguishing between COVID-19 and the common cold in a primary care setting - comparison of patients with positive and negative SARS-CoV-2 PCR results.	2020-05-05	https://doi.org/10.1101/2020.04.27.20081877
SARS-CoV-2 surveillance in decedents in a large, urban medical examiner's office	2020-08-07	https://doi.org/10.1101/2020.08.03.20162883
Positivity of SARS-CoV-2, by RT-PCR among workers of a Public Hospital in the city of Santos, SP, Brazil 2020.	2020-07-02	https://doi.org/10.1101/2020.06.30.20143529
Efficacy of a novel SARS-CoV-2 detection kit without RNA extraction and purification	2020-05-29	https://doi.org/10.1101/2020.05.27.120410
Older age is associated with sustained detection of SARS-CoV-2 in nasopharyngeal swab samples	2020-05-29	https://doi.org/10.1101/2020.05.28.20115378
Sensitivity of nasopharyngeal swabs and saliva for the detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)	2020-05-05	https://doi.org/10.1101/2020.05.01.20081026
On the assessment of more reliable COVID-19 infected number: the italian case.	2020-03-27	https://doi.org/10.1101/2020.03.25.20043562
Flocked swab might be one main reason causing the high false-negative rate in COVID-19 screening----the advantages of a novel silicone swab	2020-03-30	https://doi.org/10.1101/2020.03.29.014415
First month of the epidemic caused by COVID-19 in Italy: current status and real-time outbreak development forecast	2020-03-30	https://doi.org/10.1101/2020.03.26.20044628
Estimation of SARS-CoV-2 emissions from non-symptomatic cases	2020-05-03	https://doi.org/10.1101/2020.04.27.20081398
Role of Anti-SARS-CoV-2 antibodies in different cohorts: Can they provide clues for appropriate patient triaging?	2020-06-29	https://doi.org/10.1101/2020.06.26.174672
Alternative or Complementary Role of Serological Rapid Antibody Test in the Management of Possible COVID-19 Cases	2020-09-14	https://doi.org/10.1101/2020.09.13.20193615
Genome sequencing of sewage detects regionally prevalent SARS-CoV-2 variants	2020-09-14	https://doi.org/10.1101/2020.09.13.20193805
Self-collected Saline Gargle Samples as an Alternative to Healthcare Worker Collected Nasopharyngeal Swabs for COVID-19 Diagnosis in Outpatients	2020-09-14	https://doi.org/10.1101/2020.09.13.20188334
Delirium is a presenting symptom of COVID-19 in frail, older adults: a cohort study of 322 hospitalised and 535 community-based older adults	2020-06-17	https://doi.org/10.1101/2020.06.15.20131722
A secure and rapid query-software for COVID-19 test results that can easily be integrated into the clinical workflow to avoid communication overload	2020-04-11	https://doi.org/10.1101/2020.04.07.20056887
Protocol for a multicentre study of nosocomial SARS-CoV2 transmission The NOSO-COR Project	2020-04-10	https://doi.org/10.1101/2020.04.08.20057471
Optimizing diagnostic strategy for novel coronavirus pneumonia, a multi-center study in Eastern China	2020-02-17	https://doi.org/10.1101/2020.02.13.20022673
Optimization of SARS-CoV-2 detection by RT-QPCR without RNA extraction	2020-04-10	https://doi.org/10.1101/2020.04.06.028902
Rhesus macaques can be effectively infected with SARS-CoV-2 via ocular conjunctival route	2020-03-14	https://doi.org/10.1101/2020.03.13.990036
Prolonged presence of SARS-CoV-2 in feces of pediatric patients during the convalescent phase	2020-03-13	https://doi.org/10.1101/2020.03.11.20033159
Application and optimization of RT-PCR in diagnosis of SARS-CoV-2 infection	2020-02-27	https://doi.org/10.1101/2020.02.25.20027755
The infection evidence of SARS-COV-2 in ocular surface： a single-center cross-sectional study	2020-02-26	https://doi.org/10.1101/2020.02.26.20027938
Conjunctival polymerase chain reaction-tests of 2019 novel coronavirus in patients in Shenyang,China	2020-02-25	https://doi.org/10.1101/2020.02.23.20024935
Comparison of Cepheid Xpert Xpress and Abbott ID Now to Roche cobas for the Rapid Detection of SARS-CoV-2	2020-04-25	https://doi.org/10.1101/2020.04.22.055327
A rapid, low cost, and highly sensitive SARS-CoV-2 diagnostic based on whole genome sequencing	2020-04-25	https://doi.org/10.1101/2020.04.25.061499
Pushing beyond specifications: Evaluation of linearity and clinical performance of a fully automated SARS-CoV-2 RT-PCR assay for reliable quantification in blood and other materials outside recommendations	2020-05-30	https://doi.org/10.1101/2020.05.28.20115469
One-Step Rapid Quantification of SARS-CoV-2 Virus Particles via Low-Cost Nanoplasmonic Sensors in Generic Microplate Reader and Point-of-Care Device	2020-06-10	https://doi.org/10.1101/2020.06.09.142372
Longitudinal Surveillance for SARS-CoV-2 RNA Among Asymptomatic Staff in Five Colorado Skilled Nursing Facilities: Epidemiologic, Virologic and Sequence Analysis.	2020-06-09	https://doi.org/10.1101/2020.06.08.20125989
A Mathematical prediction of the time evolution of the Covid-19 pandemic in some countries of the European Union using Monte Carlo simulations	2020-04-16	https://doi.org/10.1101/2020.04.10.20061051
Comparison of viral levels in individuals with or without symptoms at time of COVID-19 testing among 32,480 residents and staff of nursing homes and assisted living facilities in Massachusetts.	2020-07-26	https://doi.org/10.1101/2020.07.20.20157792
Comparing dynamics and determinants of SARS-CoV-2 transmissions among health care workers of adult and pediatric settings in central Paris	2020-05-26	https://doi.org/10.1101/2020.05.19.20106427
COVID-19: a retrospective cohort study with focus on the over-80s and hospital-onset disease	2020-05-15	https://doi.org/10.1101/2020.05.11.20097790
ddPCR: a more sensitive and accurate tool for SARS-CoV-2 detection in low viral load specimens	2020-03-06	https://doi.org/10.1101/2020.02.29.20029439
Development of a dual-gene loop-mediated isothermal amplification (LAMP) detection assay for SARS-CoV-2: A preliminary study	2020-04-11	https://doi.org/10.1101/2020.04.08.20056986
High-throughput extraction of SARS-CoV-2 RNA from nasopharyngeal swabs using solid-phase reverse immobilization beads	2020-04-11	https://doi.org/10.1101/2020.04.08.20055731
Survival of hospitalized COVID-19 patients in Northern Italy: a population-based cohort study by the ITA-COVID19 Network	2020-05-19	https://doi.org/10.1101/2020.05.15.20103119
Comparison of SARS-CoV-2 detection in nasopharyngeal swab and saliva	2020-05-19	https://doi.org/10.1101/2020.05.13.20100206
Analysis of factors associated early diagnosis in coronavirus disease 2019 (COVID-19)	2020-04-14	https://doi.org/10.1101/2020.04.09.20059352
Equivalent SARS-CoV-2 viral loads between nasopharyngeal swab and saliva in symptomatic patients	2020-09-03	https://doi.org/10.1101/2020.09.01.20186254
Overhauling a faulty control in the CDC-recommended SARS-CoV-2 RT-PCR test	2020-06-13	https://doi.org/10.1101/2020.06.12.147819
Pre-Procedural Surveillance Testing for SARS-CoV-2 in an Asymptomatic Population Shows Low Rates of Positivity	2020-05-12	https://doi.org/10.1101/2020.05.08.20078592
A Research on the Results of Viral Nucleic Acid Tests and CT Imaging Variation of Patients with COVID-19	2020-05-12	https://doi.org/10.1101/2020.05.08.20037556
Ocular manifestations and clinical characteristics of 534 cases of COVID-19 in China: A cross-sectional study	2020-03-16	https://doi.org/10.1101/2020.03.12.20034678
Duration of viral detection in throat and rectum of a patient with COVID-19	2020-03-16	https://doi.org/10.1101/2020.03.07.20032052
Environmental contamination of the SARS-CoV-2 in healthcare premises: An urgent call for protection for healthcare workers	2020-03-16	https://doi.org/10.1101/2020.03.11.20034546
Machine learning in predicting respiratory failure in patients with COVID-19 pneumonia - challenges, strengths, and opportunities in a global health emergency	2020-06-02	https://doi.org/10.1101/2020.05.30.20107888
Development and clinical application of a rapid and sensitive loop-mediated isothermalamplification test for SARS-CoV-2 infection	2020-05-23	https://doi.org/10.1101/2020.05.20.20108530
Congregate Shelter Characteristics and Prevalence of Asymptomatic SARS-CoV-2	2020-05-23	https://doi.org/10.1101/2020.05.21.20108985
A comprehensive analysis of recovered COVID-19 patients and dynamic trend in antibodies over 3 months using ELISA and CLIA methods.	2020-09-02	https://doi.org/10.1101/2020.08.31.20184838
Therapeutic effectiveness of interferon-alpha2b against COVID-19: the Cuban experience	2020-06-09	https://doi.org/10.1101/2020.05.29.20109199
Detection of asymptomatic SARS-CoV-2 infections among healthcare workers: results from a large-scale screening program based on rapid serological testing.	2020-08-04	https://doi.org/10.1101/2020.07.30.20149567
Microbial contamination of powered air purifying respirators (PAPR) used during the COVID-19 pandemic: an in situ microbiological study	2020-08-02	https://doi.org/10.1101/2020.07.30.20165423
A sub-national analysis of the rate of transmission of COVID-19 in Italy	2020-05-09	https://doi.org/10.1101/2020.05.05.20089359
Screening for SARS-CoV-2 infections with colorimetric RT-LAMP and LAMP sequencing	2020-05-09	https://doi.org/10.1101/2020.05.05.20092288
No evidence of coronaviruses or other potentially zoonotic viruses in Sunda pangolins (Manis javanica) entering the wildlife trade via Malaysia.	2020-06-19	https://doi.org/10.1101/2020.06.19.158717
Validation of a Single-step, Single-tube Reverse Transcription-Loop-Mediated Isothermal Amplification Assay for Rapid Detection of SARS-CoV-2 RNA	2020-04-30	https://doi.org/10.1101/2020.04.28.067363
Maternal and perinatal characteristics and outcomes of pregnancies complicated with COVID-19 in Kuwait	2020-07-14	https://doi.org/10.1101/2020.07.10.20150623
A statistical method of batch screening entrying population from abroad by stages and groups in COVID-19 nucleic acid testing	2020-04-07	https://doi.org/10.1101/2020.04.02.20050914
EPICOVID19: Psychometric assessment and validation of a short diagnostic scale for a rapid Covid-19 screening based on reported symptoms	2020-07-25	https://doi.org/10.1101/2020.07.22.20159590
Prospective Observational Study of Screening Asymptomatic Healthcare Workers for SARS-CoV-2 at a Canadian Tertiary Care Center	2020-07-25	https://doi.org/10.1101/2020.07.21.20159053
Clinical Characteristics of 24 Asymptomatic Infections with COVID-19 Screened among Close Contacts in Nanjing, China	2020-02-23	https://doi.org/10.1101/2020.02.20.20025619
Comparison of throat swabs and sputum specimens for viral nucleic acid detection in 52 cases of novel coronavirus (SARS-Cov-2) infected pneumonia (COVID-19)	2020-02-23	https://doi.org/10.1101/2020.02.21.20026187
Air and surface contamination in non-health care settings among 641 environmental specimens of 39 COVID-19 cases	2020-07-09	https://doi.org/10.1101/2020.07.09.195008
Seroprevalence of SARS-CoV-2 IgG significantly varies with age: results from a mass population screening (SARS-2-SCREEN-CdA).	2020-06-24	https://doi.org/10.1101/2020.06.24.20138875
Sensitivity of different RT-qPCR solutions for SARS-CoV-2 detection	2020-06-24	https://doi.org/10.1101/2020.06.23.20137455
Broncho-alveolar inflammation in COVID-19 patients: a correlation with clinical outcome	2020-07-17	https://doi.org/10.1101/2020.07.17.20155978
Vinegar and Its Active Component Acetic Acid Inhibit SARS-CoV-2 Infection In Vitro and Ex Vivo	2020-07-17	https://doi.org/10.1101/2020.07.08.193193
Design and clinical validation of a 3D-printed nasopharyngeal swab for COVID-19 testing	2020-06-20	https://doi.org/10.1101/2020.06.18.20134791
Hydroxychloroquine is associated with slower viral clearance in clinical COVID-19 patients with mild to moderate disease: A retrospective study	2020-05-02	https://doi.org/10.1101/2020.04.27.20082180
Seroprevalence of antibodies against SARS-CoV-2 among health care workers in a large Spanish reference hospital	2020-05-02	https://doi.org/10.1101/2020.04.27.20082289
SARS-CoV-2 detection using digital PCR for COVID-19 diagnosis, treatment monitoring and criteria for discharge	2020-03-30	https://doi.org/10.1101/2020.03.24.20042689
Virus shedding patterns in nasopharyngeal and fecal specimens of COVID-19 patients	2020-03-30	https://doi.org/10.1101/2020.03.28.20043059
